Order Date,Region,Category,Quantity,Marketing_Invest,Discount_Rate
2020-10-06,East,Technology,6,28316.39,0.05
2020-10-06,East,Office Supplies,6,28316.39,0.05
2020-10-06,West,Office Supplies,3,28316.39,0.05
2020-10-06,West,Office Supplies,4,28316.39,0.05
2020-10-06,South,Office Supplies,5,28316.39,0.05
2020-10-06,South,Office Supplies,2,28316.39,0.05
2020-10-06,Central,Furniture,4,28316.39,0.05
2020-10-06,East,Technology,3,28316.39,0.05
2020-10-06,Central,Office Supplies,5,28316.39,0.05
2020-10-06,East,Furniture,3,28316.39,0.05
2020-10-06,East,Furniture,2,28316.39,0.05
2020-10-06,West,Furniture,4,28316.39,0.05
2020-10-06,East,Technology,4,28316.39,0.05
2020-10-07,East,Office Supplies,3,28316.39,0.05
2020-10-07,East,Office Supplies,2,28316.39,0.05
2020-10-07,East,Office Supplies,4,28316.39,0.05
2020-10-07,East,Furniture,2,28316.39,0.05
2020-10-07,East,Office Supplies,6,28316.39,0.05
2020-10-07,West,Furniture,3,28316.39,0.05
2020-10-07,West,Office Supplies,5,28316.39,0.05
2020-10-07,Central,Technology,2,28316.39,0.05
2020-10-07,West,Office Supplies,5,28316.39,0.05
2020-10-07,Central,Technology,3,28316.39,0.05
2020-10-07,East,Technology,6,28316.39,0.05
2020-10-08,East,Technology,2,28316.39,0.05
2020-10-08,West,Office Supplies,6,28316.39,0.05
2020-10-08,Central,Office Supplies,1,28316.39,0.05
2020-10-08,East,Office Supplies,6,28316.39,0.05
2020-10-08,Central,Technology,5,28316.39,0.05
2020-10-08,West,Furniture,5,28316.39,0.05
2020-10-08,West,Furniture,5,28316.39,0.05
2020-10-08,Central,Technology,3,28316.39,0.05
2020-10-08,West,Office Supplies,3,28316.39,0.05
2020-10-08,West,Technology,1,28316.39,0.05
2020-10-09,Central,Technology,3,28316.39,0.05
2020-10-09,Central,Furniture,3,28316.39,0.05
2020-10-09,Central,Technology,5,28316.39,0.05
2020-10-09,West,Office Supplies,2,28316.39,0.05
2020-10-09,Central,Furniture,3,28316.39,0.05
2020-10-09,Central,Technology,2,28316.39,0.05
2020-10-09,West,Furniture,4,28316.39,0.05
2020-10-09,East,Furniture,6,28316.39,0.05
2020-10-09,East,Office Supplies,6,28316.39,0.05
2020-10-09,East,Technology,1,28316.39,0.05
2020-10-10,West,Furniture,1,28316.39,0.05
2020-10-10,South,Technology,4,28316.39,0.05
2020-10-10,Central,Furniture,5,28316.39,0.05
2020-10-10,South,Office Supplies,1,28316.39,0.05
2020-10-10,Central,Technology,3,28316.39,0.05
2020-10-10,East,Office Supplies,2,28316.39,0.05
2020-10-10,Central,Technology,6,28316.39,0.05
2020-10-10,Central,Technology,1,28316.39,0.05
2020-10-11,West,Office Supplies,2,28316.39,0.05
2020-10-11,Central,Furniture,3,28316.39,0.05
2020-10-11,West,Technology,6,28316.39,0.05
2020-10-11,South,Office Supplies,4,28316.39,0.05
2020-10-11,East,Technology,3,28316.39,0.05
2020-10-11,West,Office Supplies,5,28316.39,0.05
2020-10-11,Central,Furniture,5,28316.39,0.05
2020-10-11,East,Technology,4,28316.39,0.05
2020-10-12,West,Office Supplies,1,28316.39,0.05
2020-10-12,West,Technology,6,28316.39,0.05
2020-10-12,West,Technology,6,28316.39,0.05
2020-10-12,West,Furniture,4,28316.39,0.05
2020-10-12,West,Technology,1,28316.39,0.05
2020-10-12,Central,Office Supplies,2,28316.39,0.05
2020-10-12,East,Office Supplies,5,28316.39,0.05
2020-10-12,West,Furniture,5,28316.39,0.05
2020-10-12,Central,Office Supplies,4,28316.39,0.05
2020-10-12,South,Furniture,1,28316.39,0.05
2020-10-13,Central,Office Supplies,4,28316.39,0.05
2020-10-13,Central,Furniture,4,28316.39,0.05
2020-10-13,Central,Office Supplies,3,28316.39,0.05
2020-10-13,West,Furniture,3,28316.39,0.05
2020-10-13,Central,Furniture,4,28316.39,0.05
2020-10-13,East,Furniture,2,28316.39,0.05
2020-10-13,West,Technology,6,28316.39,0.05
2020-10-13,West,Office Supplies,3,28316.39,0.05
2020-10-13,East,Furniture,6,28316.39,0.05
2020-10-13,East,Furniture,1,28316.39,0.05
2020-10-13,East,Furniture,6,28316.39,0.05
2020-10-13,Central,Technology,3,28316.39,0.05
2020-10-13,Central,Office Supplies,6,28316.39,0.05
2020-10-14,Central,Office Supplies,5,28316.39,0.05
2020-10-14,Central,Furniture,3,28316.39,0.05
2020-10-14,East,Technology,5,28316.39,0.05
2020-10-14,South,Furniture,1,28316.39,0.05
2020-10-14,South,Technology,2,28316.39,0.05
2020-10-14,West,Technology,4,28316.39,0.05
2020-10-14,South,Furniture,4,28316.39,0.05
2020-10-14,East,Technology,3,28316.39,0.05
2020-10-14,East,Technology,3,28316.39,0.05
2020-10-14,West,Technology,5,28316.39,0.05
2020-10-14,Central,Furniture,6,28316.39,0.05
2020-10-14,West,Furniture,1,28316.39,0.05
2020-10-15,South,Office Supplies,3,28316.39,0.05
2020-10-15,East,Furniture,1,28316.39,0.05
2020-10-15,East,Technology,1,28316.39,0.05
2020-10-15,Central,Furniture,5,28316.39,0.05
2020-10-15,Central,Office Supplies,6,28316.39,0.05
2020-10-15,Central,Furniture,4,28316.39,0.05
2020-10-15,West,Office Supplies,2,28316.39,0.05
2020-10-15,East,Technology,6,28316.39,0.05
2020-10-15,West,Furniture,2,28316.39,0.05
2020-10-15,Central,Technology,3,28316.39,0.05
2020-10-15,West,Technology,4,28316.39,0.05
2020-10-15,Central,Technology,3,28316.39,0.05
2020-10-15,West,Furniture,4,28316.39,0.05
2020-10-15,South,Technology,2,28316.39,0.05
2020-10-15,East,Office Supplies,4,28316.39,0.05
2020-10-15,West,Technology,5,28316.39,0.05
2020-10-16,Central,Office Supplies,4,28316.39,0.05
2020-10-16,East,Furniture,1,28316.39,0.05
2020-10-16,Central,Office Supplies,2,28316.39,0.05
2020-10-16,West,Office Supplies,1,28316.39,0.05
2020-10-16,East,Technology,1,28316.39,0.05
2020-10-16,South,Furniture,6,28316.39,0.05
2020-10-16,South,Furniture,5,28316.39,0.05
2020-10-16,West,Office Supplies,6,28316.39,0.05
2020-10-16,East,Office Supplies,1,28316.39,0.05
2020-10-16,East,Technology,3,28316.39,0.05
2020-10-16,West,Furniture,1,28316.39,0.05
2020-10-16,East,Office Supplies,2,28316.39,0.05
2020-10-16,West,Furniture,6,28316.39,0.05
2020-10-16,West,Technology,5,28316.39,0.05
2020-10-17,East,Furniture,5,28316.39,0.05
2020-10-17,West,Furniture,4,28316.39,0.05
2020-10-17,West,Furniture,6,28316.39,0.05
2020-10-17,Central,Technology,5,28316.39,0.05
2020-10-17,Central,Furniture,3,28316.39,0.05
2020-10-17,Central,Technology,1,28316.39,0.05
2020-10-17,East,Technology,4,28316.39,0.05
2020-10-17,West,Technology,3,28316.39,0.05
2020-10-17,East,Furniture,3,28316.39,0.05
2020-10-17,Central,Office Supplies,5,28316.39,0.05
2020-10-17,East,Furniture,1,28316.39,0.05
2020-10-17,East,Furniture,4,28316.39,0.05
2020-10-18,West,Technology,1,28316.39,0.05
2020-10-18,Central,Furniture,2,28316.39,0.05
2020-10-18,West,Office Supplies,1,28316.39,0.05
2020-10-18,West,Technology,6,28316.39,0.05
2020-10-18,West,Technology,6,28316.39,0.05
2020-10-18,West,Furniture,1,28316.39,0.05
2020-10-18,South,Technology,3,28316.39,0.05
2020-10-18,Central,Furniture,5,28316.39,0.05
2020-10-18,South,Furniture,5,28316.39,0.05
2020-10-18,Central,Furniture,4,28316.39,0.05
2020-10-18,East,Furniture,3,28316.39,0.05
2020-10-18,West,Office Supplies,3,28316.39,0.05
2020-10-18,West,Furniture,2,28316.39,0.05
2020-10-19,East,Technology,1,28316.39,0.05
2020-10-19,East,Technology,4,28316.39,0.05
2020-10-19,West,Furniture,6,28316.39,0.05
2020-10-19,West,Office Supplies,5,28316.39,0.05
2020-10-19,West,Furniture,4,28316.39,0.05
2020-10-19,East,Furniture,1,28316.39,0.05
2020-10-20,East,Furniture,6,28316.39,0.05
2020-10-20,South,Office Supplies,4,28316.39,0.05
2020-10-20,West,Technology,3,28316.39,0.05
2020-10-20,Central,Office Supplies,1,28316.39,0.05
2020-10-20,East,Office Supplies,3,28316.39,0.05
2020-10-21,West,Technology,1,28316.39,0.05
2020-10-21,West,Technology,1,28316.39,0.05
2020-10-21,Central,Technology,3,28316.39,0.05
2020-10-21,South,Furniture,5,28316.39,0.05
2020-10-21,Central,Technology,1,28316.39,0.05
2020-10-21,East,Technology,4,28316.39,0.05
2020-10-21,East,Furniture,2,28316.39,0.05
2020-10-21,West,Office Supplies,6,28316.39,0.05
2020-10-21,West,Technology,4,28316.39,0.05
2020-10-21,East,Office Supplies,5,28316.39,0.05
2020-10-21,West,Furniture,2,28316.39,0.05
2020-10-21,West,Furniture,3,28316.39,0.05
2020-10-21,South,Technology,5,28316.39,0.05
2020-10-22,East,Furniture,1,28316.39,0.05
2020-10-22,East,Office Supplies,4,28316.39,0.05
2020-10-22,East,Furniture,4,28316.39,0.05
2020-10-22,West,Office Supplies,5,28316.39,0.05
2020-10-22,Central,Office Supplies,5,28316.39,0.05
2020-10-22,South,Furniture,5,28316.39,0.05
2020-10-22,Central,Technology,3,28316.39,0.05
2020-10-22,Central,Technology,2,28316.39,0.05
2020-10-22,West,Technology,4,28316.39,0.05
2020-10-22,West,Technology,5,28316.39,0.05
2020-10-22,East,Office Supplies,6,28316.39,0.05
2020-10-22,West,Furniture,2,28316.39,0.05
2020-10-23,South,Office Supplies,6,28316.39,0.05
2020-10-23,South,Technology,5,28316.39,0.05
2020-10-23,Central,Furniture,4,28316.39,0.05
2020-10-23,East,Technology,4,28316.39,0.05
2020-10-23,West,Technology,3,28316.39,0.05
2020-10-23,East,Furniture,6,28316.39,0.05
2020-10-23,Central,Office Supplies,5,28316.39,0.05
2020-10-23,West,Technology,4,28316.39,0.05
2020-10-24,West,Technology,2,28316.39,0.05
2020-10-24,West,Furniture,1,28316.39,0.05
2020-10-24,West,Office Supplies,6,28316.39,0.05
2020-10-24,West,Office Supplies,5,28316.39,0.05
2020-10-24,West,Technology,3,28316.39,0.05
2020-10-24,Central,Technology,3,28316.39,0.05
2020-10-24,West,Technology,1,28316.39,0.05
2020-10-25,West,Office Supplies,2,28316.39,0.05
2020-10-25,West,Office Supplies,3,28316.39,0.05
2020-10-25,South,Technology,5,28316.39,0.05
2020-10-25,West,Furniture,6,28316.39,0.05
2020-10-25,West,Office Supplies,1,28316.39,0.05
2020-10-25,West,Technology,1,28316.39,0.05
2020-10-25,East,Furniture,5,28316.39,0.05
2020-10-25,South,Furniture,3,28316.39,0.05
2020-10-25,South,Furniture,5,28316.39,0.05
2020-10-25,West,Furniture,3,28316.39,0.05
2020-10-25,East,Furniture,6,28316.39,0.05
2020-10-25,West,Technology,4,28316.39,0.05
2020-10-25,Central,Technology,2,28316.39,0.05
2020-10-26,West,Furniture,5,28316.39,0.05
2020-10-26,East,Technology,2,28316.39,0.05
2020-10-26,Central,Furniture,3,28316.39,0.05
2020-10-26,East,Office Supplies,1,28316.39,0.05
2020-10-26,South,Technology,4,28316.39,0.05
2020-10-26,South,Office Supplies,3,28316.39,0.05
2020-10-26,West,Technology,4,28316.39,0.05
2020-10-26,West,Furniture,3,28316.39,0.05
2020-10-26,East,Technology,4,28316.39,0.05
2020-10-26,Central,Furniture,6,28316.39,0.05
2020-10-26,West,Furniture,4,28316.39,0.05
2020-10-26,West,Technology,1,28316.39,0.05
2020-10-26,West,Office Supplies,3,28316.39,0.05
2020-10-26,East,Furniture,1,28316.39,0.05
2020-10-26,East,Technology,1,28316.39,0.05
2020-10-26,West,Office Supplies,2,28316.39,0.05
2020-10-26,East,Furniture,2,28316.39,0.05
2020-10-26,Central,Technology,4,28316.39,0.05
2020-10-26,West,Office Supplies,5,28316.39,0.05
2020-10-26,Central,Technology,2,28316.39,0.05
2020-10-27,West,Furniture,6,28316.39,0.05
2020-10-27,West,Technology,1,28316.39,0.05
2020-10-27,South,Technology,4,28316.39,0.05
2020-10-27,Central,Office Supplies,4,28316.39,0.05
2020-10-27,East,Furniture,5,28316.39,0.05
2020-10-27,South,Furniture,3,28316.39,0.05
2020-10-27,East,Furniture,3,28316.39,0.05
2020-10-27,Central,Furniture,5,28316.39,0.05
2020-10-27,East,Furniture,3,28316.39,0.05
2020-10-27,Central,Technology,2,28316.39,0.05
2020-10-28,West,Furniture,1,28316.39,0.05
2020-10-28,West,Technology,4,28316.39,0.05
2020-10-28,Central,Technology,4,28316.39,0.05
2020-10-28,East,Furniture,4,28316.39,0.05
2020-10-28,South,Technology,3,28316.39,0.05
2020-10-28,East,Office Supplies,4,28316.39,0.05
2020-10-29,South,Technology,6,28316.39,0.05
2020-10-29,East,Furniture,1,28316.39,0.05
2020-10-29,East,Technology,4,28316.39,0.05
2020-10-29,Central,Office Supplies,4,28316.39,0.05
2020-10-29,South,Office Supplies,2,28316.39,0.05
2020-10-29,West,Technology,3,28316.39,0.05
2020-10-29,West,Office Supplies,2,28316.39,0.05
2020-10-29,West,Office Supplies,2,28316.39,0.05
2020-10-29,West,Furniture,3,28316.39,0.05
2020-10-29,East,Technology,6,28316.39,0.05
2020-10-29,Central,Furniture,5,28316.39,0.05
2020-10-29,West,Technology,4,28316.39,0.05
2020-10-29,Central,Furniture,6,28316.39,0.05
2020-10-30,West,Technology,3,28316.39,0.05
2020-10-30,East,Technology,1,28316.39,0.05
2020-10-30,South,Technology,2,28316.39,0.05
2020-10-30,East,Furniture,6,28316.39,0.05
2020-10-30,East,Furniture,6,28316.39,0.05
2020-10-30,East,Technology,2,28316.39,0.05
2020-10-30,West,Technology,5,28316.39,0.05
2020-10-30,West,Furniture,4,28316.39,0.05
2020-10-30,West,Office Supplies,1,28316.39,0.05
2020-10-31,West,Office Supplies,4,28316.39,0.05
2020-10-31,South,Furniture,3,28316.39,0.05
2020-10-31,Central,Office Supplies,6,28316.39,0.05
2020-10-31,East,Furniture,2,28316.39,0.05
2020-10-31,East,Furniture,2,28316.39,0.05
2020-10-31,East,Technology,3,28316.39,0.05
2020-10-31,South,Office Supplies,2,28316.39,0.05
2020-10-31,East,Furniture,5,28316.39,0.05
2020-10-31,South,Office Supplies,4,28316.39,0.05
2020-10-31,South,Furniture,5,28316.39,0.05
2020-10-31,West,Office Supplies,4,28316.39,0.05
2020-10-31,South,Office Supplies,5,28316.39,0.05
2020-11-01,East,Furniture,2,29040.76,0.25
2020-11-01,South,Furniture,6,29040.76,0.25
2020-11-01,East,Furniture,6,29040.76,0.25
2020-11-01,Central,Technology,2,29040.76,0.25
2020-11-01,South,Furniture,5,29040.76,0.25
2020-11-01,East,Furniture,5,29040.76,0.25
2020-11-01,South,Technology,1,29040.76,0.25
2020-11-01,East,Furniture,1,29040.76,0.25
2020-11-01,Central,Office Supplies,3,29040.76,0.25
2020-11-01,Central,Office Supplies,1,29040.76,0.25
2020-11-01,Central,Technology,4,29040.76,0.25
2020-11-01,South,Office Supplies,6,29040.76,0.25
2020-11-01,South,Technology,2,29040.76,0.25
2020-11-01,Central,Furniture,5,29040.76,0.25
2020-11-01,West,Technology,3,29040.76,0.25
2020-11-01,West,Office Supplies,3,29040.76,0.25
2020-11-01,South,Office Supplies,5,29040.76,0.25
2020-11-01,East,Office Supplies,4,29040.76,0.25
2020-11-02,Central,Technology,4,29040.76,0.25
2020-11-02,East,Office Supplies,1,29040.76,0.25
2020-11-02,East,Office Supplies,1,29040.76,0.25
2020-11-02,Central,Furniture,4,29040.76,0.25
2020-11-02,East,Office Supplies,4,29040.76,0.25
2020-11-02,South,Office Supplies,3,29040.76,0.25
2020-11-02,West,Technology,4,29040.76,0.25
2020-11-02,Central,Technology,2,29040.76,0.25
2020-11-02,Central,Technology,1,29040.76,0.25
2020-11-02,East,Office Supplies,5,29040.76,0.25
2020-11-02,West,Furniture,1,29040.76,0.25
2020-11-02,East,Furniture,2,29040.76,0.25
2020-11-02,South,Office Supplies,1,29040.76,0.25
2020-11-02,West,Furniture,6,29040.76,0.25
2020-11-02,East,Office Supplies,3,29040.76,0.25
2020-11-02,West,Technology,3,29040.76,0.25
2020-11-02,South,Technology,1,29040.76,0.25
2020-11-03,Central,Furniture,6,29040.76,0.25
2020-11-03,East,Furniture,1,29040.76,0.25
2020-11-03,Central,Technology,1,29040.76,0.25
2020-11-03,Central,Furniture,2,29040.76,0.25
2020-11-03,Central,Office Supplies,3,29040.76,0.25
2020-11-03,West,Office Supplies,1,29040.76,0.25
2020-11-03,East,Office Supplies,3,29040.76,0.25
2020-11-03,East,Furniture,3,29040.76,0.25
2020-11-03,South,Office Supplies,2,29040.76,0.25
2020-11-03,Central,Technology,3,29040.76,0.25
2020-11-03,South,Furniture,2,29040.76,0.25
2020-11-03,East,Office Supplies,1,29040.76,0.25
2020-11-03,East,Technology,5,29040.76,0.25
2020-11-03,Central,Office Supplies,3,29040.76,0.25
2020-11-03,Central,Office Supplies,2,29040.76,0.25
2020-11-03,East,Technology,5,29040.76,0.25
2020-11-03,Central,Technology,5,29040.76,0.25
2020-11-03,West,Technology,6,29040.76,0.25
2020-11-04,Central,Furniture,5,29040.76,0.25
2020-11-04,West,Technology,3,29040.76,0.25
2020-11-04,West,Furniture,2,29040.76,0.25
2020-11-04,West,Office Supplies,4,29040.76,0.25
2020-11-04,West,Technology,3,29040.76,0.25
2020-11-04,South,Office Supplies,1,29040.76,0.25
2020-11-04,South,Technology,3,29040.76,0.25
2020-11-04,East,Office Supplies,1,29040.76,0.25
2020-11-04,Central,Furniture,4,29040.76,0.25
2020-11-04,West,Furniture,5,29040.76,0.25
2020-11-04,Central,Office Supplies,3,29040.76,0.25
2020-11-04,West,Technology,1,29040.76,0.25
2020-11-04,East,Furniture,2,29040.76,0.25
2020-11-04,East,Office Supplies,6,29040.76,0.25
2020-11-05,West,Technology,6,29040.76,0.25
2020-11-05,Central,Office Supplies,2,29040.76,0.25
2020-11-05,South,Office Supplies,5,29040.76,0.25
2020-11-05,South,Furniture,3,29040.76,0.25
2020-11-05,West,Office Supplies,2,29040.76,0.25
2020-11-05,East,Technology,1,29040.76,0.25
2020-11-05,South,Technology,6,29040.76,0.25
2020-11-05,West,Office Supplies,2,29040.76,0.25
2020-11-05,West,Office Supplies,6,29040.76,0.25
2020-11-05,Central,Furniture,5,29040.76,0.25
2020-11-05,West,Technology,6,29040.76,0.25
2020-11-05,East,Furniture,5,29040.76,0.25
2020-11-05,West,Office Supplies,1,29040.76,0.25
2020-11-06,South,Office Supplies,5,29040.76,0.25
2020-11-06,West,Office Supplies,4,29040.76,0.25
2020-11-06,West,Furniture,5,29040.76,0.25
2020-11-06,Central,Office Supplies,2,29040.76,0.25
2020-11-06,South,Technology,2,29040.76,0.25
2020-11-06,South,Furniture,2,29040.76,0.25
2020-11-06,West,Technology,3,29040.76,0.25
2020-11-06,West,Furniture,5,29040.76,0.25
2020-11-06,West,Technology,3,29040.76,0.25
2020-11-06,West,Office Supplies,4,29040.76,0.25
2020-11-06,West,Technology,5,29040.76,0.25
2020-11-06,West,Technology,6,29040.76,0.25
2020-11-06,East,Furniture,6,29040.76,0.25
2020-11-06,East,Technology,4,29040.76,0.25
2020-11-06,East,Technology,4,29040.76,0.25
2020-11-06,Central,Office Supplies,4,29040.76,0.25
2020-11-06,West,Furniture,2,29040.76,0.25
2020-11-06,West,Technology,6,29040.76,0.25
2020-11-06,West,Technology,6,29040.76,0.25
2020-11-06,Central,Office Supplies,6,29040.76,0.25
2020-11-06,South,Technology,1,29040.76,0.25
2020-11-07,West,Furniture,5,29040.76,0.25
2020-11-07,South,Furniture,4,29040.76,0.25
2020-11-07,South,Technology,3,29040.76,0.25
2020-11-07,East,Technology,4,29040.76,0.25
2020-11-07,East,Technology,3,29040.76,0.25
2020-11-07,Central,Office Supplies,1,29040.76,0.25
2020-11-07,South,Technology,5,29040.76,0.25
2020-11-07,West,Office Supplies,6,29040.76,0.25
2020-11-07,West,Office Supplies,6,29040.76,0.25
2020-11-07,South,Office Supplies,1,29040.76,0.25
2020-11-07,Central,Office Supplies,1,29040.76,0.25
2020-11-07,West,Office Supplies,1,29040.76,0.25
2020-11-07,West,Furniture,6,29040.76,0.25
2020-11-07,South,Furniture,4,29040.76,0.25
2020-11-07,East,Technology,6,29040.76,0.25
2020-11-07,Central,Office Supplies,2,29040.76,0.25
2020-11-07,West,Technology,3,29040.76,0.25
2020-11-07,Central,Technology,4,29040.76,0.25
2020-11-07,West,Technology,6,29040.76,0.25
2020-11-07,West,Furniture,2,29040.76,0.25
2020-11-07,East,Technology,1,29040.76,0.25
2020-11-07,East,Technology,5,29040.76,0.25
2020-11-08,South,Furniture,6,29040.76,0.25
2020-11-08,East,Furniture,2,29040.76,0.25
2020-11-08,Central,Office Supplies,1,29040.76,0.25
2020-11-08,West,Furniture,5,29040.76,0.25
2020-11-08,South,Office Supplies,1,29040.76,0.25
2020-11-08,East,Technology,6,29040.76,0.25
2020-11-08,South,Furniture,5,29040.76,0.25
2020-11-08,West,Technology,4,29040.76,0.25
2020-11-08,East,Furniture,6,29040.76,0.25
2020-11-08,West,Technology,4,29040.76,0.25
2020-11-08,South,Furniture,3,29040.76,0.25
2020-11-08,Central,Office Supplies,6,29040.76,0.25
2020-11-08,East,Office Supplies,5,29040.76,0.25
2020-11-08,South,Technology,4,29040.76,0.25
2020-11-08,Central,Technology,1,29040.76,0.25
2020-11-08,Central,Furniture,2,29040.76,0.25
2020-11-08,East,Office Supplies,4,29040.76,0.25
2020-11-08,South,Furniture,5,29040.76,0.25
2020-11-08,West,Office Supplies,1,29040.76,0.25
2020-11-09,South,Furniture,5,29040.76,0.25
2020-11-09,South,Office Supplies,1,29040.76,0.25
2020-11-09,West,Furniture,2,29040.76,0.25
2020-11-09,West,Technology,4,29040.76,0.25
2020-11-09,Central,Office Supplies,6,29040.76,0.25
2020-11-09,West,Office Supplies,4,29040.76,0.25
2020-11-09,West,Furniture,4,29040.76,0.25
2020-11-09,West,Office Supplies,1,29040.76,0.25
2020-11-09,Central,Furniture,5,29040.76,0.25
2020-11-09,West,Furniture,5,29040.76,0.25
2020-11-09,West,Technology,1,29040.76,0.25
2020-11-10,West,Office Supplies,4,29040.76,0.25
2020-11-10,Central,Technology,2,29040.76,0.25
2020-11-10,East,Technology,2,29040.76,0.25
2020-11-10,West,Office Supplies,5,29040.76,0.25
2020-11-10,Central,Office Supplies,2,29040.76,0.25
2020-11-10,East,Office Supplies,2,29040.76,0.25
2020-11-10,East,Technology,1,29040.76,0.25
2020-11-10,Central,Technology,6,29040.76,0.25
2020-11-10,Central,Furniture,6,29040.76,0.25
2020-11-10,South,Technology,1,29040.76,0.25
2020-11-10,West,Office Supplies,6,29040.76,0.25
2020-11-10,East,Office Supplies,5,29040.76,0.25
2020-11-10,East,Furniture,3,29040.76,0.25
2020-11-10,West,Office Supplies,4,29040.76,0.25
